id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/24610146,"HAS ""Esther"" BEEN FOUND AT QUMRAN? ""4QProto-Esther"" AND THE ""Esther"" CORPUS",Revue de Qumrân,1996,,article,research-article,jstor,,1996-11-01,1/4 (65/68),17,http://www.jstor.org/stable/24610146,Sidnie White Crawford,Peeters Publishers,eng,307,325,,esther; mordecai; aramaic; darius; persian; esther writings; aramaic fragments; behistun inscription; esther corpus; persian court,9288,19,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24609087,PARALLELS BETWEEN ACTS OF THOMAS 6-7 AND 4Q184,Revue de Qumrân,1993,,article,research-article,jstor,,1993-09-01,1 (61),16,http://www.jstor.org/stable/24609087,Yiphtah Zur,Editions Gabalda,eng,103,107,,harlot; syriac version; qumrân; wicked woman; ben sira; hebrew; parallels; personages; prototype; verses,1964,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608792,THE BIBLICAL SCROLLS FROM QUMRAN CAVE 4: AN OVERVIEW AND A PROGRESS REPORT ON THEIR PUBLICATION,Revue de Qumrân,1989,,article,research-article,jstor,,1989-12-01,2 (54),14,http://www.jstor.org/stable/24608792,Eugene Ulrich,Editions Gabalda,eng,207,228,,skehan ulrich; ulrich skehan; scrolls; qumran; biblical; palaeo hebrew; biblical scrolls; qumran cave; davila; sanderson,8808,22,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606813,"""CAMP"" IN THE NEW TESTAMENT AND MILḤAMAH",Revue de Qumrân,1964,,article,research-article,jstor,,1964-04-01,4 (16),4,http://www.jstor.org/stable/24606813,F. Charles Fensham,Editions Gabalda,eng,557,562,,qumrân; new testament; eschatological; eschatological battle; saints; sea scrolls; qumrân sect; meaning; liddel scott; trumpets,2690,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606848,THE TARGUM TO THE MINOR PROPHETS AND THE DEAD SEA TEXTS : TEXTUAL AND EXEGETICAL NOTES,Revue de Qumrân,1974,,article,research-article,jstor,,1974-03-01,3 (31),8,http://www.jstor.org/stable/24606848,Robert P. Gordon,Editions Gabalda,eng,425,429,,targum; massoretic; biblical hebrew; aramaic; qumrân; septuagint; non massoretic; minor prophets; targum jonathan; targumic reading,2103,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24610162,NOTAE QUMRANICAE PHILOLOGICAE,Revue de Qumrân,1996,,article,research-article,jstor,,1996-11-01,1/4 (65/68),17,http://www.jstor.org/stable/24610162,Takamitsu Muraoka,Peeters Publishers,eng,573,583,,sea scrolls; qumran; charlesworth; dupont sommer; hebrew; dead sea; garcia martinez; dead sea scrolls; לעשות כול; notae qumranicae,4729,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24641417,"NOTES SUR LE ""TESTAMENT DE LÉVI"" DE LA GROTTE 1 (1Q21)",Revue de Qumrân,2003,,article,research-article,jstor,,2003-12-01,2 (82),21,http://www.jstor.org/stable/24641417,Émile Puech,Editions Gabalda,fre,297,310,,fitzmyer harrington; fragment; harrington cit; beyer cit; fitzmyer harrington cit; édition; lecture; émile puech; cassure; lettre,5381,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663208,ISRAELI SCHOLAR'S STUDIES ON CLASSICAL HEBREW,Revue de Qumrân,2014,,article,research-article,jstor,,2014-07-01,3 (103),26,http://www.jstor.org/stable/24663208,Ilan Eldar,Editions Gabalda,eng,467,481,,hebrew; bar asher; mishnaic hebrew; aramaic; tannaitic; classical hebrew; biblical hebrew; language; scrolls; sea scrolls,7245,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24609043,THE USE OF ALEPH AS A VOWEL LETTER IN THE GENESIS APOCRYPHON,Revue de Qumrân,1967,,article,research-article,jstor,,1967-09-01,2 (22),6,http://www.jstor.org/stable/24609043,David Noel Freedman; Austin Ritterspach,Editions Gabalda,eng,293,300,,vowel letter; pure vowel; genesis apocryphon; pure vowel letter; lamedh aleph; quiesced; medial aleph; consonantal; aleph verbs; aramaic,2559,8,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599168,A PROPOS D'UNE RESTITUTION DANS LE COMMENTAIRE DU PSAUME 37,Revue de Qumrân,1959,,article,research-article,jstor,,1959-02-01,3 (3),1,http://www.jstor.org/stable/24599168,Jean Carmignac,Editions Gabalda,fre,431,431,,chefs impies; ont disparu; ravant puisquen; puisquen syriaque; allegro; ils ont; fumée abondante; fumée colonne; suivante פשר; אור flamme,438,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599109,OBSERVACIONES SOBRE CIERTOS PAPIROS DE LA CUEVA 7 DE QUMRAN,Revue de Qumrân,1973,,article,research-article,jstor,,1973-03-01,2 (30),8,http://www.jstor.org/stable/24599109,Angel C. Urbán,Editions Gabalda,fre,233,251,,letras; sin modificaciones; letras sin; modificaciones del texto; ocallaghan; letras sin modificaciones; también; antiguo testamento; nuevo testamento; por ocallaghan,7569,19,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663066,ONT COLLABORÉ AU PRÉSENT NUMÉRO,Revue de Qumrân,2008,,article,misc,jstor,,2008-12-01,4 (92),23,http://www.jstor.org/stable/24663066,,Editions Gabalda,fre,,,,israël; martînez katholieke; corrado martone; garcia martînez; scopus jérusalem; martone université; katholieke universiteit; emile puech; être adressés; florentino garcia,288,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24640926,"Psalmen- und Psalter-Rezeption im Frühjudentum. Rekonstruktion, Textbestand, Struktur und Pragmatik der Psalmenrolle 11QPs
           a 
          aus Qumran (Studies on Texts of the Desert of Juda 49)",Revue de Qumrân,2005,,article,book-review,jstor,,2005-12-01,2 (86),22,http://www.jstor.org/stable/24640926,Émile Puech; Ulrich Dahmen,Editions Gabalda,fre,279,281,,rouleau; feuille; psaumes; une feuille; émile puech; sont pas; colonne; hypothèse; preuve matérielle; première colonne,1645,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608870,THE MORNING PRAYERS (BIRKHOTH HASHACHAR) IN QUMRAN AND IN THE CONVENTIONAL JEWISH LITURGY,Revue de Qumrân,1988,,article,research-article,jstor,,1988-10-01,1/4 (49/52),13,http://www.jstor.org/stable/24608870,M. Weinfeld,Editions Gabalda,eng,481,494,,prayers; qumran; yom kippur; bénédiction; abasement; morning prayers; llqps xxii; mann huca; palestinian; genizah,5784,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663084,"""SECTARIAN"" AND ""NON-SECTARIAN"" TEXTS: A POSSIBLE SEMANTIC APPROACH",Revue de Qumrân,2009,,article,research-article,jstor,,2009-06-01,1 (93),24,http://www.jstor.org/stable/24663084,Francesco Zanella,Peeters Publishers,eng,19,34,,sectarian; qumran; sectarian texts; lexeme תרומה; lexical; semantic; francesco zanella; syntagmatic relations; syntagmatic; cultic,6886,16,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608903,"DAMASCUS DOCUMENT VII, 10-20 AND QUMRAN MESSIANIC EXPECTATION",Revue de Qumrân,1986,,article,research-article,jstor,,1986-12-01,3 (47),12,http://www.jstor.org/stable/24608903,Frederick M. Strickert,Editions Gabalda,eng,327,349,,dam doc; doc vii; damascus; qumran; israël; damascus document; dam doc vii; messianic; messiah; interpreter,10411,23,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663010,"NEU IDENTIFIZIERTE FRAGMENTE IN DEN ""DEUTERONOMIUM""-HANDSCHRIFTEN VOM TOTEN MEER",Revue de Qumrân,2002,,article,research-article,jstor,,2002-12-01,4 (80),20,http://www.jstor.org/stable/24663010,Ulrich Dahmen,Editions Gabalda,ger,571,581,,mit dtn; djd xiv; vgl djd; buchstabenfolge; die buchstabenfolge; identifikation; vgl djd xiv; fragmente; identifikation mit; ulrich dahmen,4151,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608828,"Prophetenstudien. Kleine Schriften II, (Forschungen zum Alten Testament 74)",Revue de Qumrân,2012,,article,book-review,jstor,,2012-06-01,3 (99),25,http://www.jstor.org/stable/24608828,Stéphanie Anthonioz; Reinhard G. Kratz,Editions Gabalda,fre,481,483,,prophétie; livres; littérature prophétique; mais aussi; auteur; prophètes; stéphanie anthonioz; par écrit; littéraire; jesaja,1438,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606850,"El Targum. Introducción a las traducciones aramaicas de la Biblia. Estudio leído en la sala de Actos de la Delegación en Barcelona del Consejo Superior de Investigaciones Científicas, el día 5 de mayo, en la sesión solemne dedicada a San Isidoro. (Consejo Superior de Investigaciones Científicas)",Revue de Qumrân,1974,,article,book-review,jstor,,1974-03-01,3 (31),8,http://www.jstor.org/stable/24606850,Hubert Lignée; Alejandro Díez Macho,Editions Gabalda,fre,437,442,,targum; diez macho; targum palestinien; qumrân; midrash; langue parlée; genesis apocryphon; hébreu; araméen parlé; aux targums,2559,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606805,BIBLIOGRAPHIE,Revue de Qumrân,1972,,article,misc,jstor,,1972-06-01,1 (29),8,http://www.jstor.org/stable/24606805,J. Carmignac,Editions Gabalda,fre,131,159,,qumrân; sea scrolls; testament; dead sea; recension; voir supra; voir infra; microfilm; dead sea scrolls; ancien testament,8563,29,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606986,THE POSITION OF THE FINGERS DURING THE PRIESTLY BLESSING: ADDENDUM,Revue de Qumrân,1979,,article,research-article,jstor,,1979-09-01,1 (37),10,http://www.jstor.org/stable/24606986,Howard Jacobson,Editions Gabalda,eng,101,101,,priestly blessing; shaye cohen; qumran; professor shaye; blessing addendum; allons essay; sure allon; theological seminary; addendum professor; howard jacobson,123,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24607062,"The Qumran Origins of the Christian Church, Australian and New Zealand Studies in Theology and Religion, Sydney",Revue de Qumrân,1985,,article,book-review,jstor,,1985-06-01,1 (45),12,http://www.jstor.org/stable/24607062,B. A. Mastin; B. E. Thiering,Editions Gabalda,eng,125,128,,qumran; gospels; new testament; gospels and acts; pilate; qumran origins; mastin; miracle stories; herod antipas; vermes jésus,2025,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608932,"THE MESSIAH OF AARON IN THE ""DAMASCUS DOCUMENT""",Revue de Qumrân,1991,,article,research-article,jstor,,1991-09-01,1/2 (57/58),15,http://www.jstor.org/stable/24608932,George J. Brooke,Editions Gabalda,eng,215,230,,damascus document; qumran; qumran community; messiah; numbers midrash; midrash; temple scroll; amos numbers; zechariah ezekiel; revue biblique,7393,16,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24609102,"The Allegro Qumran Collection. Supplement to The Dead Sea Scrolls on Microfiche, Introduction and Catalogue",Revue de Qumrân,1997,,article,book-review,jstor,,1997-04-01,1 (69),18,http://www.jstor.org/stable/24609102,Florentino García Martínez; George J. Brooke; Helen K. Bond,Editions Gabalda,spa,149,153,,allegro; reproducciones; sea scrolls; secciones; microfiche; las fotografîas; dead sea; dead sea scrolls; las secciones; fotografias,2760,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24640933,"The Dead Sea Scrolls as Background to Postbiblical Judaism and Early Christianity (Studies on the Texts of the Desert of Judah, 46)",Revue de Qumrân,2005,,article,book-review,jstor,,2005-12-01,2 (86),22,http://www.jstor.org/stable/24640933,Jean-Sébastien Rey; James R. Davila,Editions Gabalda,fre,296,298,,qumrân; sea scrolls; textes; littérature; christianisme primitif; mer morte; maxine grossman; richard bauckham; dead sea; dead sea scrolls,1016,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606855,"Starotestamentowy kult ofiarniczy w liście do Hebrajczyków a w manuskryptach i dokumentach z Qumran [Old Testament sacrificial cult in the Epistle to the Hebrews and in the Manuscripts and Documents from Qumran] (= Sprawy Biblijne, XXIII)",Revue de Qumrân,1974,,article,book-review,jstor,,1974-03-01,3 (31),8,http://www.jstor.org/stable/24606855,Z. J. Kapera; Leonard Skwarczewski,Editions Gabalda,eng,454,455,,qumran; qumran community; chirbet qumran; epistle; hebrews; sacral meals; sacral; old testament; sacrificial; sea scrolls,875,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608974,"MWR' IN PEŠER HABAQUQ VI, 5",Revue de Qumrân,1986,,article,research-article,jstor,,1986-03-01,2 (46),12,http://www.jstor.org/stable/24608974,Talia Thorion-Vardi,Editions Gabalda,ger,282,282,,peser hab; verehrung; weihl gelubde; subjektives gefiihl; mwr nâmlich; hmh mwrm; yhwh eurem; gesenius buhl; ehrfurcht subjekt; jakob schwor,270,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24609143,"THE CONCEPT OF IMPURITY IN ""JUBILEES"" AND THE ""TEMPLE SCROLL""",Revue de Qumrân,1993,,article,research-article,jstor,,1993-12-01,2 (62),16,http://www.jstor.org/stable/24609143,Jacob Milgrom,Editions Gabalda,eng,277,284,,jubilees; temple scroll; israël; impurity; idolatry; milgrom; jubilees also; jerusalem; jubi leeslees; gentiles,3774,8,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599070,"Gott und Belial. Traditionsgeschichtliche Untersuchungen zum Dualismus in den Texten aus Qumran (Studien zur Umwelt des Neuen Testaments, Band 6)",Revue de Qumrân,1970,,article,book-review,jstor,,1970-04-01,2 (26),7,http://www.jstor.org/stable/24599070,H. W. Huppenbauer; Peter von der Osten-Sacken,Editions Gabalda,eng,293,296,,osten sacken; qumran; dualistic; dualistic tradition; belial; war scroll; dualism; qumran dualistic; qumran dualism; damascus document,2049,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599311,TABLES DU TOME III,Revue de Qumrân,1962,,article,misc,jstor,,1962-10-01,4 (12),3,http://www.jstor.org/stable/24599311,F. von Lilienfeld,Editions Gabalda,fre,603,637,,références bibliques; recensions dont; grec latin; jeremias; iskander kautzsch; haï gaon; saadia gaon; chroniques; virgule sépare; chiffres,18215,35,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608800,Front Matter,Revue de Qumrân,1999,,article,misc,jstor,,1999-12-01,2 (74),19,http://www.jstor.org/stable/24608800,,Editions Gabalda,fre,,,,émile puech; sea scrolls; avital pinnick; qumran; garcia martînez; pinnick orion; recensions florentino; baumgarten corrigenda; eschatology messianism; qumran aramaic,199,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24662974,"Kein Markustext in Qumran. Eine Untersuchung der These: Qumran-Fragment 7Q5 - Mk 6,52-53 (Novum Testamentum et Orbis Antiquus, Band 45)",Revue de Qumrân,2000,,article,book-review,jstor,,2000-12-01,4 (76),19,http://www.jstor.org/stable/24662974,Émile Puech; Stefan Enste,Editions Gabalda,fre,639,640,,qumran; auteur; emile puech; une photographie; fragments grecs; trois mots; definitivement abandonnee; grotte; ocallaghan; ont ete,994,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663161,Handbuch der Textfunde vom Totem Meer. Band 1 : Die Handschriften biblischer Bücher von Qumran und den anderen Fundorten,Revue de Qumrân,2011,,article,book-review,jstor,,2011-01-01,1 (97),25,http://www.jstor.org/stable/24663161,Émile Puech; Armin Lange,Editions Gabalda,fre,155,156,,prophetes anterieurs; deuxieme moitie; emile puech; manuscrits; pentateuque; livres; typologique; psaumes; bibliques; prophetes posterieurs,919,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24609082,"THE HOUSES OF PROSTRATION ""CD"" XI, 21-XII, 1 — DUPLICATES OF THE TEMPLE",Revue de Qumrân,1993,,article,research-article,jstor,,1993-09-01,1 (61),16,http://www.jstor.org/stable/24609082,Annette Steudel,Editions Gabalda,eng,49,68,,בית קודש; essenes; qumran; temple; jerusalem temple; cultic; qumran texts; prayer; prostration; dupont sommer,9464,20,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608973,"NOCH ZU K'S IN I Q H IX, 5",Revue de Qumrân,1986,,article,research-article,jstor,,1986-03-01,2 (46),12,http://www.jstor.org/stable/24608973,Talia Thorion-Vardi,Editions Gabalda,ger,279,281,,rabbinischen literatur; oder tnwr; nicht ausgebessert; haben sich; die lesung; babli erubin; synonymen tnwr; midrasch tehillim; analogismus semantischer; fehlschreibungen,921,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608837,"""4Q370"" : AN ADMONITION BASED ON THE FLOOD",Revue de Qumrân,1988,,article,research-article,jstor,,1988-10-01,1/4 (49/52),13,http://www.jstor.org/stable/24608837,Carol A. Newsom,Editions Gabalda,eng,23,43,,llqps créât; antediluvian; antediluvian period; newsom; biblical; phrase; מפני פחדו; gengen; late hasmonean; yahweh,7908,21,unigrams; bigrams; trigrams
http://www.jstor.org/stable/26732868,TEXTUAL PLURALITY BEYOND THE BIBLICAL TEXTS,Revue de Qumrân,2018,,article,research-article,jstor,,2018-01-01,2 (112),30,http://www.jstor.org/stable/26732868,Jean-Sébastien Rey; Marieke Dhont; Corrado Martone,Peeters Publishers,eng,127,130,,textual; textual plurality; corrado martone; rey marieke; biblical; sébastien rey; sea scrolls; ancient jewish; marieke dhont; hebrew bible,1684,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599179,Front Matter,Revue de Qumrân,1959,,article,misc,jstor,,1959-07-01,4 (4),1,http://www.jstor.org/stable/24599179,,Editions Gabalda,fre,,,,qumran; scrolls; sea scrolls; den autoren; burchard periodica; eines monats; periodica zeitschriften; gebeten sich; richte zeitungen; sonderdrucken reserviert,965,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24610145,"RETELLING ""SAMUEL"": ECHOES OF THE ""BOOKS OF SAMUEL"" IN THE DEAD SEA SCROLLS",Revue de Qumrân,1996,,article,research-article,jstor,,1996-11-01,1/4 (65/68),17,http://www.jstor.org/stable/24610145,Donald W. Parry,Peeters Publishers,eng,293,306,,sea scrolls; qumran; sukenik; dead sea; dead sea scrolls; judaean desert; בית נאמן; בני עולה; mansoor; biblical,5130,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/26566435,The Dead Sea Scrolls and Pauline Literature (Studies on the Texts of the Desert of Judah 102),Revue de Qumrân,2016,,article,book-review,jstor,,2016-01-01,1 (107),28,http://www.jstor.org/stable/26566435,Peter J. Tomson; Jean-Sébastien Rey,Peeters Publishers,eng,149,152,,qumran; qumran texts; rabbinic; sea scrolls; galatians; qumran documents; paul and qumran; jewish; leiden brill; dead sea,1962,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24607065,Front Matter,Revue de Qumrân,1984,,article,misc,jstor,,1984-12-01,4 (44),11,http://www.jstor.org/stable/24607065,,Editions Gabalda,fre,,,,garcia martînez; qumran; qumrân apocryphes; vanderkam zadok; flavius josèphe; apocryphes philon; martînez auteurs; philon flavius; émile puech; puech courtes,259,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24600885,THE ROLE OF PURITY IN THE STRUCTURE OF THE ESSENE SECT,Revue de Qumrân,1963,,article,research-article,jstor,,1963-10-01,3 (15),4,http://www.jstor.org/stable/24600885,George Wesley Buchanan,Editions Gabalda,eng,397,406,,essenes; bellum judaicum; omnis probus; josephus; essene sect; probus liber; quod omnis; hippolytus; antiquities xviii; quod omnis probus,4354,10,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606929,ONT COLLABORÉ AU PRÉSENT NUMÉRO,Revue de Qumrân,1980,,article,misc,jstor,,1980-05-01,2 (38),10,http://www.jstor.org/stable/24606929,,Editions Gabalda,fre,,,,rue ampère; être adressés; archéologique française; abbé jean; doivent être; christian origins; durham north; sulpice licencié; yohanan horion; doivent être adressés,299,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24640844,"AN ESOTERIC RELATION BETWEEN QUMRAN'S 'NEW COVENANT IN THE LAND OF DAMASCUS' AND THE NEW TESTAMENT'S 'CUP OF THE NEW COVENANT IN (HIS) BLOOD""?",Revue de Qumrân,2004,,article,research-article,jstor,,2004-03-01,3 (83),21,http://www.jstor.org/stable/24640844,Robert Eisenman,Editions Gabalda,eng,439,456,,new covenant; damascus; damascus document; robert eisenman; esoteric; qumran; hebrew; synoptic gospels; esoteric relation; allusion,8367,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606769,OBSERVATIONS ON THE LANGUAGE OF THE THIRD APOCRYPHAL PSALM FROM QUMRAN,Revue de Qumrân,1965,,article,research-article,jstor,,1965-04-01,2 (18),5,http://www.jstor.org/stable/24606769,A. Hurvitz,Editions Gabalda,eng,225,232,,biblical; hebrew; biblical hebrew; qumran; aramaic; alttestamentliche wissenschaft; massoretic; apocryphal psalm; הכול ראה; late hebrew,3171,8,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24640863,"THE QUMRAN ""SONGS OF THE SABBATH SACRIFICE"" AND THE ""CELESTIAL HIERARCHY"" OF DIONYSIUS THE AREOPAGITE: A COMPARATIVE APPROACH",Revue de Qumrân,2006,,article,research-article,jstor,,2006-06-01,3 (87),22,http://www.jstor.org/stable/24640863,Philippe Alexander; Philip S. Alexander,Editions Gabalda,eng,349,372,,sabbath songs; mystical; mystical texts; sabbath sacrifice; angels; qumran; celestial hierarchy; celestial; ascent; chaldean oracles,11218,24,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663020,"MOON COMPUTATION IN THE ""ARAMAIC ASTRONOMICAL BOOK""",Revue de Qumrân,2007,,article,research-article,jstor,,2007-06-01,1 (89),23,http://www.jstor.org/stable/24663020,Henryk Drawnel,Editions Gabalda,eng,3,41,,waxing; aramaic; moonset; column; waxing phase; moonrise; miliks; aramaic astronomical; astronomical book; waxing period,16802,39,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663114,UN NOUVEAU FRAGMENT EN ÉCRITURE PALÉO-HÉBRAÏQUE,Revue de Qumrân,2000,,article,research-article,jstor,,2000-06-01,3 (75),19,http://www.jstor.org/stable/24663114,Giancarlo Lacerenza,Editions Gabalda,fre,441,447,,dans djd; ecriture paleo; qumran; paleo hebraique; ecriture paleo hebraique; paleo hebra; paleo hebrew; qumran cave; fragment; hatch redpath,2689,7,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24607016,Front Matter,Revue de Qumrân,1983,,article,misc,jstor,,1983-12-01,3 (43),11,http://www.jstor.org/stable/24607016,,Editions Gabalda,fre,,,,garcîa martînez; bablt sanhédrin; martînez ouvrages; émile puech; montaner biblia; douze patriarches; schiffman législation; patriarches; vegas montaner; articles bargil,306,8,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24610072,TWO MANUSCRIPTS OF PSALM 119 FROM QUMRAN CAVE 4,Revue de Qumrân,1995,,article,research-article,jstor,,1995-12-01,4 (64),16,http://www.jstor.org/stable/24610072,P. W. Skehan; E. Ulrich; P. W. Flint,Editions Gabalda,eng,477,486,,skehan ulrich; ulrich flint; skehan ulrich flint; stanza; margin; leather; column; qumran; frg line; top margin,2779,10,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24662991,Back Matter,Revue de Qumrân,2001,,article,misc,jstor,,2001-06-01,1 (77),20,http://www.jstor.org/stable/24662991,,Editions Gabalda,fre,,,,philosophes; philosophes antiques; ont ete; oubli retrouves; equipe pluridisciplinaire; antiques tome; aristote surgissent; syriaque arabe; recemment reexamines; dictionnaire,521,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24640885,"The Orion Center Bibliography of the Dead Sea Scrolls (1995-2000), (Studies on the Texts of the Desert of Juda XLI)",Revue de Qumrân,2003,,article,book-review,jstor,,2003-06-01,1 (81),21,http://www.jstor.org/stable/24640885,Émile Puech; Avital Pinnick,Editions Gabalda,fre,119,119,,émile puech; sea scrolls; entrées; courriers électro; pinnick assurait; dead sea; dead sea scrolls; orion center; bibliques apocryphes; puech émile,443,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599141,LE RETOUR DU DOCTEUR DE JUSTICE A LA FIN DES JOURS?,Revue de Qumrân,1958,,article,research-article,jstor,,1958-10-01,2 (2),1,http://www.jstor.org/stable/24599141,Jean Carmignac,Editions Gabalda,fre,235,248,,qumran; chercheur; docteur; justice; celui qui; communaute; ceux qui; hymnes; document; resurrection,6923,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599163,HIMMLISCHE BÜCHER UND SCHICKSALSGLAUBE IN QUMRAN,Revue de Qumrân,1959,,article,research-article,jstor,,1959-02-01,3 (3),1,http://www.jstor.org/stable/24599163,F. Nötscher,Editions Gabalda,ger,405,411,,qumran; lebens; das himmlische; mit dem; griffel; verzeichnet; verzeichnet sind; henoch; testament; vor gott,3628,7,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608806,"UN NOUVEAU MANUSCRIT DE LA ""GENÈSE"" DE LA GROTTE 4 ""4Q483 = pap4QGenèse
          <sup>o</sup>
          """,Revue de Qumrân,1999,,article,research-article,jstor,,1999-12-01,2 (74),19,http://www.jstor.org/stable/24608806,Émile Puech,Editions Gabalda,fre,259,260,,אלוהים; judaean desert; genèse; qumrân grotte; scriptio plena; manuscrits; manuscrit; בצלם אלוהים; qoph précédé; baillet qumrân,668,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663008,"LE ""TESTAMENT DE LÉVI"" EN ARAMÉEN DE LA GENIZA DU CAIRE",Revue de Qumrân,2002,,article,research-article,jstor,,2002-12-01,4 (80),20,http://www.jstor.org/stable/24663008,Émile Puech,Editions Gabalda,fre,511,556,,colonne; greenfield stone; grelot; bodleian colonne; emile puech; lecture; kugler; testament; pluriel; qumrân,21134,46,unigrams; bigrams; trigrams
http://www.jstor.org/stable/26566428,ON THE MEANING/S OF טמאת האדם IN THE DAMASCUS DOCUMENT,Revue de Qumrân,2016,,article,research-article,jstor,,2016-01-01,1 (107),28,http://www.jstor.org/stable/26566428,Dennis Mizzi,Peeters Publishers,eng,15,44,,impurity; corpse impurity; םדאה תאמט; damascus document; uncleanness; milgrom leviticus; sea scrolls; scrolls; baumgarten; ritual impurity,14951,30,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24600872,PEŠER STYLE AS A RECONSTRUCTION TOOL IN 4 Q PEŠER ISAIAH B,Revue de Qumrân,1960,,article,research-article,jstor,,1960-02-01,2 (6),2,http://www.jstor.org/stable/24600872,William R. Lane,Editions Gabalda,eng,281,283,,ואשר אמר; פשר הדבר; isaiah; הדבר אשר; פשר הדבר אשר; peser isaiah; interprétation; peser style; déviation; biblical literature,927,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606928,Front Matter,Revue de Qumrân,1980,,article,misc,jstor,,1980-05-01,2 (38),10,http://www.jstor.org/stable/24606928,,Editions Gabalda,fre,,,,sea scrolls; subséquent hislory; horgan pesharim; pesharim qumran; burgmann; qumran interprétations; genèse provenant; interpreting essene; textuelle; puech fragment,306,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608892,THE TEACHER OF RIGHTEOUSNESS AND THE HIGH PRIEST OF THE INTERSACERDOTIUM: TWO APPROACHES,Revue de Qumrân,1990,,article,research-article,jstor,,1990-04-01,4 (56),14,http://www.jstor.org/stable/24608892,Michael O. Wise,Editions Gabalda,eng,587,613,,priest; stegemann; aramaic; inscription; titular; hebrew; titular use; bar kokhba; high priests; revue biblique,12996,27,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24640929,"Diggers at the Well. Proceedings of a Third International Symposium on the Hebrew of the Dead Sea Scrolls and Ben Sira, Studies on the Texts of the Desert of Judah 36",Revue de Qumrân,2005,,article,book-review,jstor,,2005-12-01,2 (86),22,http://www.jstor.org/stable/24640929,Émile Puech; T. Muraoka; J.F. Elwolde,Editions Gabalda,fre,287,289,,ben sira; hébreu; formes; émile puech; hébreu parlé; verbes; temps convertis; étudie; langue; non bibliques,931,3,unigrams; bigrams; trigrams
